ID,POSTAL,X-COORDINATES,Y-COORDINATES
,507003,43073.7089,37643.7536
,507004,43061.4601,37600.886
,507005,43048.7072,37558.6327
,507006,43037.7439,37517.7091
,507007,42984.6676,37565.4701
,507008,42994.9433,37600.6639
,507009,42698.4628,37943.4641
,507010,42764.2177,37927.5753
,507011,42746.1668,37881.8069
,507012,42703.8284,37879.4292
,507025,42502.3283,37916.1541
,507026,42404.5575,37876.1689
,507027,42588.733,37930.0654
,507029,41718.7289,40036.7947
,507079,43046.857,37883.7609
,507080,43125.4609,37800.5802
,507081,43108.5451,37738.6916
,507082,43018.1634,37715.842
,507083,43004.0106,37781.2268
,507084,43064.2139,37764.8157
,507085,43077.9875,37815.5999
,507086,43017.793,37832.0162
,507094,42023.7497,40099.6577
,507663,43209.0449,38046.4085
,507664,43218.2363,38054.8722
,507665,43227.3779,38063.9758
,507666,43237.1832,38072.9172
,507667,43249.5527,38078.5621
,507668,43252.4491,38085.2117
,507833,43372.2769,38435.3463
,509027,41806.7026,39971.7562
,509028,41806.7026,39971.7562
,509029,41806.7026,39971.7562
,509030,41806.7026,39971.7562
,509031,41822.1858,39964.7359
,509032,41828.8059,39962.14
,509033,41836.872,39958.5719
,509034,41843.9115,39959.1273
,509035,41853.0423,39956.4894
,509036,41860.5873,39958.5506
,509037,41867.9321,39965.5965
,509038,41875.4052,39965.7183
,509039,41883.2593,39969.3744
,509040,41890.5697,39971.864
,509041,41896.21,39981.3169
,509042,41903.1093,39982.3919
,509049,41791.8329,40016.6237
,509050,41818.5783,40049.2588
,509051,41789.6011,40054.3998
,509058,43213.1411,38947.3149
,509059,43160.8768,38901.3541
,509060,43118.1563,38826.6377
,509061,43166.0971,38829.0313
,509062,43191.5601,38759.3851
,509063,43247.6483,38828.66
,509064,43287.7443,38772.959
,509065,43323.2899,38865.991
,509066,43286.3819,38938.6013
,509067,43333.2941,38985.0048
,509069,43274.6055,39011.6277
,509310,43227.1166,38153.3027
,509312,43227.1166,38153.3027
,509314,43227.1166,38153.3027
,509316,43227.1166,38153.3027
,509318,43174.0246,38129.8394
,509320,43174.0243,38129.8402
,509322,43136.3027,38146.4288
,509324,43136.3027,38146.4288
,509326,43136.3027,38146.4288
,509328,43136.3027,38146.4288
,509330,43143.928,38104.6823
,509332,43143.928,38104.6823
,509333,43231.4941,38115.8769
,509334,43231.4942,38115.877
,509335,43231.4942,38115.877
,509336,43231.4942,38115.877
,509371,41685.7612,40036.9167
,509372,41725.886,39974.6912
,509373,41730.4238,39981.9754
,509374,41733.3682,39990.274
,509375,41737.3828,39997.763
,509376,41740.8598,40006.343
,509377,41744.5428,40013.5313
,509378,41748.1861,40021.427
,509379,41751.6229,40029.001
,509380,41755.6139,40037.1828
,509381,41754.503,40065.1698
,509382,41765.5371,40065.8965
,509383,41774.0748,40066.3532
,509408,42001.874,40030.6116
,509409,41981.51,40049.9204
,509410,42015.8744,40056.4688
,509413,42056.7567,40097.483
,509414,42092.1698,40085.9794
,509422,42160.2169,40118.6468
,509424,42193.0552,40107.5955
,509428,42181.7978,40145.0611
,509432,42220.2311,40114.7727
,509439,42440.5886,40192.8262
,509440,42479.7005,40161.122
,509441,42478.2516,40167.0893
,509442,42477.0102,40173.4367
,509443,42475.576,40179.8902
,509444,42473.9757,40185.9805
,509445,42472.4179,40192.0096
,509446,42470.9871,40197.782
,509448,42468.9662,40211.9661
,509449,42467.5242,40217.9826
,509450,42466.2427,40224.3044
,509451,42464.7466,40230.7627
,509452,42463.0915,40236.8294
,509453,42461.8214,40242.715
,509454,42460.5367,40248.5085
,509456,42532.0978,40224.9197
,509468,42573.4754,40163.8037
,509469,42572.5501,40169.6593
,509470,42571.9312,40175.5128
,509471,42571.4237,40181.7397
,509472,42570.832,40187.7994
,509473,42570.4076,40193.7907
,509474,42569.8361,40199.754
,509475,42569.3962,40205.6295
,509476,42568.7823,40211.5739
,509477,42568.1736,40217.7141
,509478,42567.2322,40234.3358
,509479,42566.5014,40240.3164
,509480,42565.923,40246.325
,509481,42565.5882,40252.2908
,509482,42564.8357,40258.1291
,509483,42564.346,40264.2491
,509484,42563.7562,40270.1859
,509485,42563.3107,40276.1066
,509486,42562.8552,40282.3873
,509487,42562.098,40288.5318
,509489,42592.8597,40244.1344
,509504,42618.2833,40251.4639
,509506,42508.4644,40152.0666
,509510,42051.5199,40039.2219
,509511,42048.8584,40044.9591
,509512,42046.2807,40050.6609
,509513,42043.8984,40055.8218
,509514,42041.2617,40061.5093
,509515,42038.8665,40066.7079
,509516,42036.2532,40072.2939
,509517,42033.9172,40077.4177
,509518,42031.3213,40083.1312
,509519,42028.9255,40088.2652
,509520,42026.3424,40093.8926
,509726,42440.4735,38104.2925
,509727,42403.8233,38100.0913
,509728,42350.5432,38070.3228
,509729,42383.1065,38011.2309
,509730,42420.7961,38014.5312
,509731,42465.0516,38035.2831
,509732,42708.3249,38105.1134
,509733,42766.1738,38157.7701
,509734,42860.2785,38166.1835
,509735,42802.688,38109.4225
,509736,42711.4301,38032.6515
,509737,42673.0067,38025.238
,509739,42887.0737,38052.9743
,509740,42918.7179,37974.029
,509741,42938.604,37959.6149
,509742,42839.9769,38002.7351
,509743,42958.9121,37609.5579
,509744,42914.9572,37625.2645
,509746,42831.7204,37904.9735
,509923,45065.2363,41162.6159
,509924,45054.4984,41198.6472
,509926,45032.6387,41267.7134
,518145,42094.4065,39992.5251
,518146,42055.6134,39974.8441
,518147,42033.6049,39942.9227
,518150,42071.3598,39744.634
,518151,42040.4596,39758.2144
,518152,42045.0493,39801.3355
,518153,42031.0194,39837.9756
,518154,42073.9359,39855.0398
,518155,42089.8778,39855.6132
,518156,42084.4119,39934.8564
,518157,42124.7049,39945.6504
,518158,42124.142,40011.6401
,518160,42260.1372,39918.7963
,518161,42270.0051,39986.1984
,518162,42202.6706,39983.8147
,518163,42199.7896,40040.148
,518164,42244.1292,40050.4158
,518166,42283.4042,40066.4132
,518168,42107.5806,39801.9665
,518169,42092.9833,39771.7555
,518170,40315.44,39067.1463
,518171,40359.4663,39072.4718
,518172,40425.9007,39082.6552
,518173,40470.1839,39072.4095
,518174,40513.8384,39111.1374
,518175,40522.5371,39148.3991
,518180,42191.5374,39731.4609
,518181,42169.7623,39736.8423
,518182,42143.1906,39743.9792
,518183,42152.4403,39796.4711
,518184,42208.8223,39918.5074
,518185,42184.6597,39836.0331
,518186,42221.0076,39834.762
,518187,42245.7752,39831.1114
,518188,42213.5838,39785.9927
,518189,42217.4674,39728.3929
,518190,40275.3743,39270.05
,518191,40305.5462,39216.2732
,518192,40352.3022,39219.0894
,518194,40398.8443,39218.1369
,518195,40451.5509,39142.8484
,518196,40403.89,39147.679
,518197,40375.2807,39160.2898
,518198,40326.6781,39142.4542
,518199,40287.2164,39128.4227
,518205,40146.0089,39451.4634
,518206,40167.7009,39453.9021
,518207,40240.3259,39449.7181
,518208,40273.2822,39435.7463
,518209,40331.1223,39418.5792
,518210,40351.9047,39423.2165
,518211,40369.3654,39275.9995
,518212,40347.3981,39319.4725
,518213,40299.8028,39317.4565
,518214,40254.5103,39311.0956
,518215,40297.4408,39372.4718
,518216,40252.6746,39371.1671
,518217,40208.236,39370.576
,518219,40175.7153,39398.8811
,518720,40252.7968,40520.6278
,518764,39370.9759,40212.1111
,518765,39352.7413,40187.0741
,518766,39320.8544,40216.8803
,518767,39335.442,40241.1229
,518768,39350.0619,40265.9765
,518769,39357.2193,40292.5013
,518770,39386.9888,40275.0579
,519459,42075.8434,38991.6774
,519460,42053.3695,39001.0662
,519462,42022.5883,39078.9901
,519463,42065.8404,39060.785
,519464,42109.6583,39042.2945
,519491,41401.0403,39622.5618
,519492,41421.7463,39584.3636
,519493,41401.3472,39551.2514
,519494,41342.5637,39604.2523
,519495,41337.7772,39630.3198
,519530,40062.0589,39536.9455
,519531,40034.7775,39514.7243
,519532,39959.0495,39493.8222
,519930,39831.8306,39528.4851
,519931,39789.9694,39562.0499
,519932,39775.1755,39609.6096
,519933,39817.8865,39632.454
,519934,39871.1961,39619.0567
,519938,40054.5416,39882.7145
,519939,40079.3282,39867.3074
,519941,40135.7803,39901.2715
,519942,40104.9537,39912.7768
,519943,40082.83,39929.4265
,519944,40050.6334,39936.9724
,519959,40035.8446,39270.1262
,519960,40113.0029,39215.5387
,519961,40177.138,39140.76
,519962,40239.1222,39083.9554
,519963,40233.4915,39135.0663
,519964,40166.3257,39231.6741
,519966,40075.3423,39328.164
,520118,40621.9224,36339.4171
,520121,40737.1736,36377.5905
,521119,40649.9965,36380.4225
,521120,40742.7335,36329.2795
,521122,40824.4084,36319.0592
,521123,40833.8086,36368.0713
,521128,40825.3356,36249.3731
,521129,40741.9905,36244.9163
,521130,40773.7055,36289.6535
,521131,40670.7198,36260.6443
,521132,40660.4139,36306.9308
,521133,40605.7309,36242.1326
,521134,40575.1158,36312.5619
,521135,40525.1278,36258.8112
,528608,39864.3372,37924.8121
,528609,39893.6874,37965.2149
,528610,39863.1348,37965.2162
,528611,39833.7507,37965.2652
,528612,39838.0351,38005.102
,528613,39867.3839,38005.6081
,528614,39897.1752,38009.2342
,528684,38323.1237,36693.9477
,528685,38268.7306,36746.2842
,528686,38288.5083,36769.607
,528687,38309.9652,36788.9892
,528688,38326.2756,36825.8629
,528689,38339.775,36851.4587
,528690,38372.4269,36854.0938
,528691,38397.1273,36840.6003
,528692,38421.4952,36821.1197
,528714,41717.0832,35875.3726
,528715,41739.5993,35854.7684
,528716,41747.7901,35831.0815
,528717,41792.6627,35794.3875
,528718,41769.1901,35782.4433
,528719,41742.7795,35771.4471
,528720,41714.6729,35765.788
,528721,41686.444,35787.2683
,528769,39927.8751,37888.6244
,528770,39904.0807,37868.4885
,528771,39865.8366,37867.7862
,528772,39839.9855,37885.065
,528773,39832.99,37924.805
,528779,42253.6621,36883.0909
,528780,42281.9319,36878.4646
,528781,42308.7698,36870.6105
,528782,42340.788,36854.2465
,528783,42363.5364,36837.6337
,528784,42382.9014,36816.9091
,528785,42397.504,36793.2027
,528786,42407.8373,36767.4744
,528787,42414.8775,36739.2982
,528788,42351.007,36746.567
,528789,42322.6088,36747.8754
,528790,42294.8225,36753.9625
,528791,42268.846,36765.0943
,528792,42245.0558,36780.8454
,528793,42224.9853,36800.6679
,528794,42205.1761,36830.4394
,528795,42193.9415,36856.8785
,528796,42185.4311,36884.1145
,528800,42089.7903,36543.3577
,528801,42052.3698,36576.5303
,528802,42053.0173,36616.385
,528803,42046.2449,36666.8984
,528804,42034.7029,36705.7933
,528805,42035.6961,36745.8514
,528807,42057.0004,36785.9758
,528808,42085.9786,36813.5129
,528809,42131.8453,36827.6766
,528810,42156.2925,36788.0661
,528811,42160.9788,36748.3705
,528821,38697.161,38741.5928
,528823,39098.1754,37782.5149
,528824,39059.1352,37784.9741
,528825,39026.7883,37818.2409
,528826,39055.5453,37871.7021
,528827,39101.4694,37855.7295
,528828,39121.607,37836.266
,529232,42037.7798,37563.4556
,529233,42053.25,37522.8889
,529234,42094.7465,37502.3592
,529235,42143.2307,37462.6199
,529236,42098.4726,37462.8452
,529237,42053.4942,37464.087
,529238,42013.0979,37491.9971
,529240,42004.8929,37561.0779
,529595,38518.7383,36871.1709
,529596,38521.1279,36906.711
,529597,38559.7557,36942.0873
,529598,38567.2892,36960.1724
,529599,38569.6788,36995.7125
,529601,38584.6197,36903.7656
,529602,38600.5529,36932.89
,529603,38625.7082,36970.8877
,529604,38654.9777,36954.9294
,529605,38611.8803,36897.3023
,529771,38521.1347,36777.026
,529772,38542.6905,36712.462
,529773,38529.8703,36670.3122
,529774,38476.7153,36603.2586
,529776,38412.4286,36640.2141
,529777,38431.5006,36708.5932
,529778,38455.2852,36761.4836
,529780,38399.6995,36769.342
,529781,38374.4065,36719.825
,529782,38344.7582,36673.7654
,529789,38378.9709,38724.1903
,529791,38369.336,38735.1761
,529793,38360.1742,38728.2607
,529799,38344.4072,38724.513
,529801,38337.5589,38727.2088
,529803,38328.3954,38720.5147
,529805,38321.4239,38723.275
,529807,38312.1961,38716.5746
,529861,41884.6907,35983.7287
,529862,41917.1912,35924.5228
,529863,41955.2181,35881.4184
,529864,41894.3818,35846.6417
,529865,41856.0645,35819.5136
,529866,41834.9926,35879.2774
,529868,41852.9822,35919.3551
,529869,41529.8594,36099.4702
,529870,41512.4822,36023.6803
,529871,41498.3994,36088.0491
,529874,41601.102,36049.3038
,529875,41587.1208,35930.1903
,529876,41587.1208,35930.1903
,529877,41587.1208,35930.1903
,529878,41587.1208,35930.1903
,529880,41617.1724,35956.931
,529881,41685.2733,35930.0258
,529882,41663.401,35920.1504
,529883,41637.1082,35911.2399
,529884,41626.9865,35891.2185
,529885,41654.8806,35856.6966
,529886,41679.8142,35874.3587
,529890,41099.1497,35745.9336
,529891,41153.9801,35682.8648
,529892,41023.6229,35634.3017
,529899,41357.9572,35940.3612
,529900,41380.4004,35952.1174
,529901,41403.6177,35964.2563
,529902,41427.6815,35975.9302
,529903,41392.4301,36006.4575
,529904,41365.3994,35988.6817
,529942,41991.8092,36860.6647
,529943,41918.3772,36840.6523
,529944,41843.7482,36820.826
,529945,41870.9176,36752.6481
,529946,41896.3859,36683.028
,529947,41922.7607,36614.6341
,529948,41943.2786,36540.5658
,530344,35425.0104,39104.2492
,530345,35364.3433,39131.6496
,530346,35447.1714,39157.4092
,530347,35455.7326,39208.2876
,530348,35373.8907,39201.3336
,530349,35408.4073,39282.772
,530350,35449.3791,39356.7379
,530713,33919.8025,38664.3002
,530714,33920.0746,38705.4646
,530715,33977.5492,38735.9082
,530716,33993.707,38784.4362
,530717,33979.8062,38821.3563
,530718,33881.7742,38731.9899
,530719,33863.9486,38769.4166
,530720,33878.8806,38811.0381
,534014,35835.4274,39800.462
,534015,35813.9834,39832.7418
,534017,35771.9751,39864.3919
,534018,35755.3418,39843.3353
,534019,35774.196,39803.4361
,534020,35826.3341,39775.9617
,534037,34870.2447,38473.8513
,534038,34827.1624,38439.6053
,534039,34845.1577,38418.8973
,534041,34899.4408,38424.0464
,534042,35789.9346,39730.1171
,534043,35758.8072,39711.1413
,534044,35730.1973,39722.2468
,534045,35754.167,39764.5044
,534046,35723.7391,39785.7319
,534047,35690.9541,39778.0107
,534049,33220.7761,36945.5587
,534051,33204.1255,36987.2873
,534070,33420.4705,37223.1743
,534071,33420.4705,37223.1743
,534072,33360.1764,37218.262
,534073,33360.1764,37218.262
,534074,33298.1916,37214.7145
,534075,33298.1916,37214.7145
,534076,33309.6371,37168.353
,534077,33334.9168,37170.647
,534078,33377.1165,37144.7412
,534079,33413.6288,37143.9259
,534080,33448.1728,37149.7301
,534081,33461.7589,37058.6644
,534082,33461.7589,37058.6644
,534083,33397.364,37061.4256
,534085,33295.2362,37698.498
,534163,33239.8774,37600.8841
,534198,35647.7876,39450.5606
,534199,35629.4688,39429.2346
,534201,35628.128,39402.4
,534202,35592.2066,39356.2857
,534203,35565.7176,39325.4429
,534204,35557.8022,39378.7367
,534205,35537.0576,39402.3391
,534206,35514.3693,39427.0076
,534207,35537.1143,39439.4959
,534208,35569.2411,39467.1731
,534209,35609.1789,39507.3562
,534239,33259.6031,36930.0843
,534260,35547.7249,39548.1062
,534494,32197.4239,36214.2093
,534530,32237.8933,36383.6728
,534553,32238.3698,36529.3141
,534554,32238.045,36527.8633
,534613,32979.781,37274.8391
,534626,33064.7277,37286.6028
,534633,33062.3362,37358.3508
,534645,33033.5118,37452.02
,534649,33115.133,37400.242
,534654,33116.7534,37509.3809
,534655,33116.7534,37509.3809
,534671,33244.1973,37631.54
,534676,33316.4473,37683.7844
,534679,33410.1167,37778.9825
,534720,33915.6971,38202.9871
,534729,33955.7974,38239.6205
,534737,34061.7809,38260.131
,534738,34066.8056,38263.4144
,534739,34000.09,38288.639
,534741,34000.09,38288.639
,534743,34000.09,38288.639
,534744,34080.0933,38275.687
,534745,34000.09,38288.639
,534746,34084.5985,38280.1176
,534748,34089.085,38284.279
,534749,34021.7315,38305.4517
,534755,34035.1798,38317.9227
,534756,34118.6171,38311.8475
,534757,34039.5697,38322.1425
,534758,34123.1524,38315.9607
,534759,34044.3747,38325.907
,534760,34127.4853,38320.1975
,534762,34132.0971,38324.3236
,534764,34136.5598,38328.6542
,534794,32196.4991,36226.9281
,534798,32275.5879,36648.326
,534833,33928.7905,35594.2416
,534834,33925.0346,35599.0923
,534835,33922.4636,35603.7539
,534836,33918.2812,35608.169
,534837,33916.4233,35613.4798
,534838,33912.83,35617.8308
,534842,33890.2408,35652.9792
,534843,33887.7632,35658.3727
,534845,33879.5999,35667.919
,534852,33832.5549,35724.7427
,534858,33803.8593,35756.082
,534859,33801.1568,35760.2289
,534861,33792.6852,35769.026
,534867,33763.6546,35799.1491
,534868,33757.8739,35804.0435
,534869,33755.2039,35807.9525
,534940,33402.9518,36299.9171
,534941,33399.5223,36306.8677
,534942,33392.9218,36312.9703
,534943,33388.6937,36318.8159
,534944,33375.4029,36339.732
,534950,33352.196,36370.1493
,534954,33275.0878,36469.4453
,534955,33241.1835,36442.8089
,534956,33243.7774,36475.3425
,534957,33221.9116,36496.1218
,534958,33192.0923,36547.6538
,534959,33192.4128,36581.8592
,534960,33142.4167,36541.7449
,534969,33192.6172,36691.751
,534979,33098.8191,36913.9971
,534981,33090.0165,36935.7732
,534996,33192.8246,36945.2824
,535026,33639.6119,36103.0052
,535131,34401.472,38195.3399
,535138,34538.3749,38200.4347
,535139,34538.7094,38206.6049
,535140,34535.4661,38212.3064
,535141,34538.2735,38219.0154
,535142,34537.0801,38224.9866
,535147,34524.452,38247.9289
,535148,34518.1592,38248.0424
,535150,34505.9138,38247.3984
,535151,34500.1429,38246.2548
,535155,34584.7934,38248.8246
,535157,34599.4409,38249.6778
,535158,34606.1738,38250.3643
,535160,34572.1426,38207.2413
,535161,34579.4748,38207.7514
,535162,34585.6176,38209.3997
,535164,34597.818,38211.5326
,535165,34604.0983,38209.7609
,535193,34528.9853,38089.8988
,535263,33666.7755,36467.6031
,535635,33440.5634,37531.241
,535689,32299.364,36483.7011
,535821,33605.8261,36143.1618
,535828,33614.9226,36154.9172
,535876,33186.092,36606.1755
,535877,33186.0921,36606.1755
,535878,33186.4389,36643.3996
,535879,33186.3896,36643.3187
,535880,33179.3893,36600.6946
,535881,33179.3892,36600.6942
,535882,33179.2984,36637.5045
,535885,33172.3093,36594.9047
,535886,33172.2206,36631.7158
,535889,33165.2272,36589.1135
,535890,33165.1396,36625.8966
,535891,33165.1529,36625.9174
,535892,33158.1425,36583.3204
,535896,33151.058,36577.5267
,535901,33143.9758,36571.7354
,535902,33142.1944,36609.8127
,535903,33141.8858,36608.5659
,535907,33136.8983,36602.7723
,535914,33121.177,36592.155
,535916,33117.5883,36547.178
,536019,33278.0844,36881.0904
,536040,33353.4631,36890.4849
,536043,33348.4881,36912.1368
,536161,33602.0165,36689.659
,536162,33599.3107,36683.8661
,536163,33593.6497,36673.7608
,536164,33590.6852,36667.7775
,536188,33441.5673,36777.9733
,536189,33443.075,36771.4733
,536302,33811.8146,35706.9407
,536334,33739.8366,35785.6817
,536373,33104.7858,36771.8315
,536375,33102.1928,36778.0011
,536389,33113.7964,36642.3367
,536407,33106.675,36835.6095
,536408,33089.908,36870.8497
,536412,33045.7399,36811.0324
,536443,33155.4491,36485.4361
,536445,33090.6278,36434.3886
,536453,34688.7454,38682.5708
,536457,34699.2043,38672.1427
,536467,32943.9774,36955.3043
,536468,32963.4377,36984.0428
,536469,32983.4888,37002.3142
,536470,33024.0324,36978.0211
,536471,32975.0744,36933.7988
,536491,33053.3776,36904.8882
,536492,33039.4412,36859.9076
,536558,33310.1516,36172.8947
,536559,33328.7841,36140.0445
,536560,33392.5976,36142.3839
,536561,33403.5393,36096.8989
,536562,33365.4928,36071.1478
,536563,33329.8624,36089.644
,536564,33290.2764,36103.3655
,536565,33247.2431,36114.4909
,536613,32676.6722,36373.5338
,536832,34110.7018,38942.7157
,536955,34364.038,38843.2148
,536957,34350.1551,38846.6606
,536959,34337.4361,38851.5989
,537014,32940.4075,36845.1945
,537551,32853.7715,36368.1599
,537643,34069.5235,37488.772
,537652,34158.5477,37518.9109
,537653,34154.8147,37548.6549
,537670,34601.2949,38888.7914
,537721,34642.1798,39026.5711
,537911,33723.6008,36711.4976
,537972,32519.8429,36488.4988
,538018,32569.0499,36231.8079
,538019,32569.2507,36231.6622
,538020,32569.2507,36231.6622
,538021,32569.2507,36231.6622
,538022,32569.2507,36231.6622
,538023,32569.2507,36231.6622
,538180,33324.2846,36573.8113
,538420,33533.0547,35664.4018
,538421,33531.9506,35661.3462
,538422,33531.9506,35661.3462
,538500,33290.8933,36404.4213
,538501,33287.3692,36408.9362
,538502,33283.9325,36413.339
,538503,33280.4352,36417.8195
,538508,33301.7257,36449.732
,538513,33319.3176,36427.194
,538527,33099.465,36359.5886
,538528,33099.0534,36360.7178
,538529,33099.0534,36360.7178
,538530,33092.9205,36354.5942
,538531,33094.3064,36353.3632
,538532,33094.3064,36353.3632
,538533,33085.0464,36348.7762
,538534,33084.5688,36350.0449
,538535,33084.5688,36350.0449
,538536,33078.6204,36344.0055
,538537,33079.9243,36342.9029
,538538,33079.9243,36342.9029
,538540,33058.0152,36319.0861
,538541,33056.1687,36317.0981
,538542,33056.1687,36317.0981
,538543,33056.1687,36317.0981
,538545,33053.365,36325.5501
,538546,33054.3556,36326.8031
,538547,33054.3556,36326.8031
,538548,33054.3556,36326.8031
,538550,33047.3817,36333.8376
,538551,33045.3991,36331.8228
,538552,33045.3991,36331.8228
,538553,33045.3991,36331.8228
,538555,33042.4514,36340.3695
,538556,33043.5174,36341.7668
,538557,33043.5174,36341.7668
,538558,33043.5174,36341.7668
,538560,33036.456,36348.6231
,538561,33034.5191,36346.5707
,538562,33034.5191,36346.5707
,538563,33034.5191,36346.5707
,538565,33031.6748,36355.1178
,538566,33032.7283,36356.5293
,538567,33032.7283,36356.5293
,538568,33032.7283,36356.5293
,538570,33021.9431,36382.0645
,538571,33022.9057,36381.5638
,538572,33022.9057,36381.5638
,538573,33022.9057,36381.5638
,538575,33028.153,36386.8684
,538576,33026.1137,36389.5248
,538577,33026.1137,36389.5248
,538578,33026.1137,36389.5248
,538580,33030.4203,36400.1991
,538581,33031.3237,36399.7327
,538582,33031.3237,36399.7327
,538583,33031.3237,36399.7327
,538585,33036.5312,36404.7954
,538586,33034.7041,36407.0094
,538587,33034.7041,36407.0094
,538588,33034.7041,36407.0094
,538590,33044.676,36411.0584
,538591,33045.58,36410.7958
,538592,33045.58,36410.7958
,538593,33045.58,36410.7958
,538595,33050.8317,36416.0708
,538596,33048.9282,36418.4426
,538597,33048.9282,36418.4426
,,,
,538600,33103.6766,36406.6256
,538601,33104.4658,36407.4379
,538602,33104.4658,36407.4379
,538604,33108.7145,36399.8682
,538605,33108.7091,36399.6864
,538606,33108.7091,36399.6864
,538608,33114.2417,36392.2034
,538609,33115.0914,36393.0516
,538610,33115.0914,36393.0516
,538612,33119.4391,36385.0135
,538613,33119.4901,36384.9018
,538614,33119.4901,36384.9018
,538615,33125.0113,36377.714
,538616,33125.7877,36378.4736
,538617,33125.7877,36378.4736
,538618,33130.0897,36370.5328
,538619,33130.1434,36370.4635
,538620,33130.1434,36370.4635
,538645,33407.1896,36185.0896
,538683,33012.5637,39572.3343
,538685,32970.9783,39621.017
,538686,32919.4756,39618.3765
,538687,32914.2017,39554.639
,538688,32964.9085,39542.1573
,538692,33133.8846,39739.864
,538749,33031.0222,37248.6598
,538750,32998.6469,37238.3165
,538751,33333.3466,37055.4577
,538752,33333.3466,37055.4577
,538755,33397.364,37061.4256
,538756,33397.364,37061.4256
,538800,35322.6483,38946.7089
,538802,35351.8729,39007.9435
,538803,35374.1604,39061.7031
,538804,35460.1659,39465.3074
,538805,35424.961,39506.7397
,538807,35485.7223,39570.7217
,538951,34672.469,38534.3177
,538977,32649.901,36333.1815
,538978,32676.8278,36331.0849
,539060,32340.3049,36323.7174
,539068,32312.3617,36360.5819
,539087,32262.1951,36357.4013
,539102,32367.4574,36265.0871
,539591,33412.664,37440.8991
,539593,33441.4088,37452.0224
,539595,33466.8392,37462.6323
,539599,33436.4919,37413.1117
,539600,33453.3518,37418.9468
,539601,33461.459,37421.9419
,539602,33479.3678,37428.0304
,539603,33487.6576,37430.897
,539631,33367.882,37518.333
,539635,33378.9436,37552.0875
,539636,33374.9711,37557.7187
,539638,33361.922,37571.1188
,539640,33354.1052,37581.5909
,539641,33350.1882,37586.1893
,539642,33340.856,37592.8134
,539645,33395.2132,37591.0276
,539646,33399.9049,37586.8268
,539647,33401.4032,37580.2248
,539648,33406.5844,37576.5362
,539649,33411.5684,37573.1665
,539748,34028.7503,40210.5436
,539777,32590.7573,36239.7655
,539778,32590.2941,36238.5899
,539796,33530.4501,37353.9054
,539960,33535.9237,36918.2921
,544727,33757.3016,38355.8679
,544728,33778.4284,38329.6217
,544729,33799.483,38303.4477
,544734,33835.2708,38344.5521
,544735,33820.9892,38375.8343
,544736,33800.14,38402.5043
,544740,35655.1603,40342.4033
,544741,35656.3613,40286.7166
,544742,35716.3386,40290.0131
,544743,35763.755,40297.7761
,544749,35017.9068,41153.6338
,544751,34991.545,41162.7632
,544752,34967.973,41170.9235
,544753,34985.1778,41211.9338
,544755,35012.7949,41301.0525
,544756,35034.2412,41293.1907
,544757,35056.5307,41285.9629
,544758,35039.647,41243.413
,544759,35025.4301,41198.909
,544774,32895.4682,38987.425
,544775,32930.7566,38989.0019
,544776,33033.7017,39004.2507
,544777,33086.3265,38998.4764
,544778,33093.9225,38941.538
,544779,33025.1455,38942.8056
,544780,32938.4836,38942.3133
,544781,32868.5698,38941.6248
,544804,35512.0909,40325.7992
,544805,35549.4379,40330.5235
,544806,35591.8191,40331.6004
,544808,35603.9656,40276.278
,544809,35562.5149,40270.1331
,544810,35528.7455,40256.8754
,544811,35741.0379,40361.0459
,544813,35707.4108,40350.0329
,544814,34479.6855,40414.447
,544815,34498.4894,40396.4155
,544816,34464.005,40360.3131
,544817,34443.0942,40309.2562
,544818,34417.113,40324.901
,544819,34391.4128,40340.9453
,544820,34428.3475,40378.069
,544821,34430.3257,40394.1497
,544894,33714.1702,38139.8114
,544895,33750.9978,38101.4061
,544896,33681.9082,38111.3023
,544897,33717.6449,38071.5774
,544915,33792.0181,38180.7715
,544916,33805.4113,38144.8727
,544917,33752.1483,38152.97
,544918,33779.5161,38126.6771
,544984,34795.1179,40349.038
,544985,34770.7467,40345.7297
,544986,34740.2015,40335.1752
,544987,34732.983,40322.1658
,544988,34717.4554,40289.398
,544989,34704.215,40280.2464
,544990,34670.7731,40275.26
,544991,34724.6015,40272.3085
,544992,34770.0279,40262.6051
,544993,34788.5185,40270.9053
,544998,34460.88,40428.2863
,545018,33500.4051,37940.7981
,545019,33521.4202,37923.5001
,545020,33534.8707,37891.791
,545021,33559.8968,37923.9726
,545022,33578.6026,37941.1045
,545023,33597.5781,37958.7761
,545024,33630.2638,38053.0192
,545040,35404.9418,40243.0321
,545042,35434.6729,40262.3824
,545043,35466.2575,40252.3661
,545044,35403.5364,40338.0238
,545075,34975.257,41474.091
,545076,34999.4371,41548.5153
,545084,35886.9391,41420.7299
,545085,35871.2307,41452.683
,545086,35894.2806,41518.4789
,545118,35280.5441,40220.2028
,545119,35169.8543,40203.6792
,545125,35185.8179,40330.0057
,545510,32917.5293,37357.3224
,545525,32949.0202,37408.2891
,545526,32949.0202,37408.2891
,545529,32938.2086,37423.705
,545530,32938.2086,37423.705
,545531,32938.2086,37423.705
,545532,32938.2086,37423.705
,545535,32889.5695,37497.8321
,545542,32751.7078,37526.6796
,545550,32753.938,37695.9172
,545551,32778.7675,37716.9889
,545571,32651.5957,37792.9599
,545576,32619.0698,37825.1301
,545584,32473.8148,37965.3265
