ID,POSTAL,X-COORDINATES,Y-COORDINATES
,730418,21484.89,45622.5984
,730419,21462.4258,45583.4432
,730420,21462.6438,45542.0762
,730421,21467.9122,45501.6283
,730424,21494.558,45448.6109
,730425,21398.3014,45428.5281
,730426,21318.9488,45428.5548
,730427,21231.1955,45448.6444
,730428,21240.5243,45414.1275
,730429,21281.7093,45373.6477
,730436,21495.7968,45373.5757
,730437,21475.8105,45414.0484
,730501,23402.7621,46071.4479
,730502,23378.5446,46099.3314
,730503,23378.1286,46024.1262
,730504,23297.6206,46077.476
,730505,23307.885,45990.3542
,730506,23275.4226,46017.6865
,730507,23283.3696,45943.3291
,730508,23243.9159,45983.6459
,730509,23080.8758,46048.4309
,730510,23012.0488,46052.9993
,730511,23029.5046,46129.5105
,730512,23052.1215,46215.6958
,730513,23120.6477,46175.2899
,730514,23142.8595,46256.1008
,730515,23229.7336,46265.8919
,730516,23296.0011,46266.9043
,730517,23366.2338,46171.19
,730518,23366.3724,46232.1884
,730519,23397.7134,46255.0696
,730520,23446.0818,46209.2434
,730521,23549.4539,46158.5868
,730522,23612.5433,46167.9118
,730523,23623.1316,46105.4132
,730524,23588.7725,46040.4572
,730525,23540.9757,46004.5318
,730526,23487.3469,46067.9322
,730527,23413.6817,45939.1654
,730528,23464.0059,45912.3679
,730529,23499.6768,45928.3868
,730530,23533.947,45903.7345
,730531,23485.7731,45849.7991
,730532,23443.3966,45836.1581
,730533,23409.8787,45808.3446
,730534,23365.597,45815.3504
,730535,23396.3496,45872.6589
,730536,23390.6388,45907.9172
,730537,23466.7302,45709.8592
,730538,23418.2345,45684.7418
,730539,23430.3349,45645.6445
,730540,23478.3001,45552.7086
,730541,23519.1448,45528.6464
,730542,23582.6998,45496.8916
,730543,23594.8808,45561.3622
,730544,23523.5269,45594.9914
,730545,23578.993,45665.8078
,730546,23621.1235,45714.9662
,730547,23511.7596,45765.6385
,730549,23678.363,45945.144
,730550,23710.943,46049.4973
,730551,23759.0444,46095.8775
,730552,23769.758,45953.0082
,730553,23743.7264,45926.1792
,730554,23901.6235,45980.3521
,730555,23824.4179,45999.9844
,730556,23848.4253,46071.4187
,730557,23941.2001,46048.662
,730575,23984.7425,45878.958
,730576,23941.7347,45801.2141
,730577,23907.6234,45854.0533
,730578,23863.9676,45918.4744
,730579,23814.6071,45826.5469
,730580,23877.7256,45812.3052
,730581,23892.0992,45741.775
,730582,23828.6647,45763.2109
,730583,23770.9689,45791.4616
,730584,23714.3242,45698.7373
,730585,23780.2166,45683.0661
,730586,23704.3253,45594.4737
,730587,23767.8568,45575.9169
,730588,23696.0918,45489.6939
,730589,23749.8963,45498.3858
,730601,23904.668,46703.8471
,730602,23890.5825,46656.3252
,730603,23893.0967,46585.044
,730604,23888.4265,46536.6697
,730605,23968.3571,46542.2303
,730606,23974.7236,46491.3842
,730607,23872.7705,46483.5535
,730608,23902.2224,46435.4256
,730609,23870.7766,46408.5084
,730610,23885.7059,46342.4461
,730611,23958.1654,46347.6734
,730612,23928.5867,46309.6141
,730613,23938.9586,46237.3661
,730614,23892.9008,46240.3369
,730615,23920.7241,46199.0188
,730616,23829.6782,46225.6747
,730617,23817.0629,46178.6417
,730618,23918.6948,46150.2752
,730619,24075.7462,46127.7024
,730620,24165.2782,46126.5169
,730621,24078.4849,46202.357
,730622,24138.5317,46229.3653
,730623,24172.2295,46283.8865
,730626,24354.258,46128.7578
,730627,24423.5053,46133.0715
,730629,24425.7888,46203.9587
,730630,24459.1958,46256.0334
,730631,24447.8316,46336.0883
,730632,24497.101,46389.4794
,730633,24555.625,46365.5875
,730634,24619.6231,46440.5685
,730635,24548.1716,46466.0865
,730636,24592.7597,46506.7407
,730637,24585.1987,46568.9383
,730638,24647.4288,46490.4474
,730639,24651.8633,46591.7056
,730640,24557.7423,46640.8959
,730643,24466.7441,46598.6921
,730644,24470.1447,46511.6478
,730645,24397.0439,46527.2828
,730646,24336.9266,46588.8013
,730647,24404.0069,46625.9277
,730648,24456.191,46665.7916
,730649,24399.2612,46735.7679
,730650,24364.0735,46663.7555
,730651,24244.5191,46667.8855
,730652,24290.6927,46631.2487
,730653,24184.4666,46641.2832
,730654,24200.5056,46603.2159
,730655,24098.2467,46567.4891
,730656,24193.983,46520.1526
,730657,24131.6659,46487.494
,730658,24247.8103,46482.0863
,730659,24188.1826,46410.9056
,730660,24225.0373,46357.9073
,730661,24162.352,46340.3313
,730662,24079.6189,46363.0731
,730663,24115.2364,46435.5587
,730664,24047.1962,46433.0759
,730665,24033.0711,46633.6984
,730666,24002.706,46664.7236
,730667,24060.508,46703.6599
,730668,24103.8724,46745.602
,730669,24129.7069,46676.2446
,730670,24213.9707,46723.6535
,730671,24155.8119,46749.45
,730672,24264.6978,46796.5537
,730673,24299.7148,46763.6503
,730677,24482.059,46785.5494
,730678,24436.0587,46851.62
,730679,24530.7012,46865.9654
,730680,24528.2622,46812.8016
,730701,23855.259,47052.1473
,730702,23904.1909,47059.6757
,730703,23911.1847,46959.206
,730704,23873.282,46917.636
,730705,23864.5102,46826.4669
,730706,23923.4506,46828.9368
,730707,23918.9781,46921.6609
,730708,23999.4098,46859.887
,730709,24062.0832,46879.9491
,730710,24005.0741,46939.3238
,730711,24000.4102,46988.6621
,730712,23984.3666,47064.3449
,730713,24048.6702,47069.579
,730714,24157.4017,47080.0301
,730715,24224.6843,47073.4265
,730716,24267.5429,47020.2143
,730717,24227.8312,46947.1248
,730718,24415.2938,47029.8494
,730719,24307.2373,47065.9054
,730720,24407.1448,47097.8089
,730721,24323.3708,47289.5891
,730722,24225.898,47466.947
,730723,24177.3025,47447.4968
,730724,24148.9455,47369.4357
,730725,24194.2006,47335.201
,730726,24256.7128,47326.3096
,730727,24273.9152,47260.2108
,730728,24168.3878,47171.9084
,730729,24134.2246,47139.879
,730730,24036.8994,47133.5519
,730731,24050.8351,47192.3147
,730732,24102.0602,47223.5728
,730733,24155.428,47265.0756
,730734,24064.0084,47283.7915
,730735,24010.6913,47246.7138
,730736,23937.6224,47167.2058
,730737,23938.6016,47260.1686
,730738,24012.8083,47300.8828
,730739,23961.1328,47321.0227
,730740,23880.1848,47353.0997
,730741,23827.8787,47341.2821
,730742,23850.542,47287.0206
,730743,23881.7386,47266.2794
,730744,23840.007,47166.8362
,730745,23803.4571,47092.0762
,730746,23769.6406,47130.663
,730747,23736.6537,47204.2653
,730748,23781.853,47443.3279
,730749,23676.6473,47354.846
,730750,23611.5144,47342.5152
,730751,23646.5981,47416.2684
,730752,23725.5716,47473.1757
,730753,23695.715,47495.3322
,730755,23543.3912,47439.6508
,730756,23534.6656,47486.0897
,730757,23691.0696,47540.1198
,730758,23786.1186,47494.0295
,730759,23802.9662,47577.3191
,730760,23907.3551,47607.9076
,730761,23942.9185,47580.537
,730762,23855.0391,47519.9055
,730763,23844.3522,47448.7726
,730764,23937.2978,47433.9663
,730765,23948.7465,47505.7986
,730766,23971.2861,47528.8356
,730767,24024.1329,47536.5133
,730769,24175.3991,47659.5998
,730770,24151.6823,47568.1134
,730771,24065.3563,47601.5756
,730772,24090.2148,47653.2987
,730773,24038.0074,47679.7397
,730774,24196.7687,47754.3503
,730775,24279.2324,47795.0163
,730776,24265.7542,47745.7291
,730777,24217.3807,47722.6144
,730778,24267.0737,47658.6519
,730779,24323.5696,47684.0808
,730788,24489.3233,47212.8908
,730789,24556.8399,47222.1748
,730790,24610.1297,47162.6629
,730791,24541.4005,47157.3763
,730792,24545.138,47085.7678
,730793,24609.2653,47118.1528
,730794,24662.2392,47148.1972
,730795,24753.05,47187.7098
,730796,24631.8551,47206.7181
,730797,24631.3248,47257.7479
,730798,24696.5986,47264.5437
,730801,22732.4718,47039.4743
,730802,22763.3953,46943.2491
,730803,22855.9587,46892.2293
,730804,22931.3813,46850.1619
,730805,22879.9066,46926.9972
,730807,22903.0224,47103.3819
,730808,22836.0661,47105.7018
,730809,22947.3757,47187.3919
,730810,22973.6962,47148.9307
,730816,23168.8294,47077.5413
,730817,23279.4676,47061.0087
,730818,23171.5248,47037.221
,730819,23252.0513,46978.0375
,730820,23196.1081,46984.6478
,730821,23197.6672,46944.3818
,730822,23120.4559,47064.7263
,730823,23123.9389,46957.3576
,730824,23034.6323,46768.6041
,730825,23133.5984,46724.2106
,730826,23124.7246,46767.5973
,730827,23107.5847,46839.248
,730828,23177.5402,46802.6313
,730829,23208.0235,46795.7581
,730830,23266.4317,46774.3831
,730831,23341.4225,46782.3867
,730832,23264.0526,46816.8867
,730833,23242.311,46868.6395
,730834,23299.0228,46862.0885
,730835,23296.6644,46904.4689
,730836,23372.5173,46898.871
,730837,23354.4059,46982.7254
,730838,23316.5895,47063.5351
,730839,23371.9808,47154.4439
,730840,23446.5246,47275.0447
,730841,23369.4115,47241.1276
,730842,23430.307,47233.5665
,730843,23519.3047,47201.6735
,730844,23537.5481,47287.4721
,730845,23461.0979,47158.0271
,730846,23581.3698,47232.3512
,730847,23372.2172,47091.5566
,730848,23374.9667,47050.5087
,730849,23409.1831,46998.3616
,730850,23411.2019,46958.4685
,730851,23441.7122,46867.1433
,730852,23444.3862,46785.0401
,730853,23524.4147,46789.7521
,730854,23520.6595,46830.5431
,730855,23499.2208,46866.3827
,730856,23545.114,46908.5981
,730857,23625.9528,46882.3773
,730858,23675.1136,46886.3287
,730859,23620.7528,46840.3782
,730860,23626.2711,46793.5669
,730861,23761.9708,46815.8579
,730862,23741.176,46848.4703
,730863,23737.9959,46897.362
,730864,23734.7594,46947.1248
,730865,23489.9494,46963.0537
,730866,23485.9982,47023.7255
,730867,23527.5905,47092.5779
,730868,23574.5046,47115.4238
,730869,23623.6839,47140.309
,730870,23036.4559,47226.4677
,730871,23089.5316,47277.7068
,730872,23158.3441,47305.4007
,730873,23151.1398,47217.8174
,730874,23128.7564,47176.379
,730875,23136.0999,47133.4914
,730876,23246.3982,47383.7967
,730877,23326.2511,47420.5569
,730878,23401.5649,47454.1519
,730879,23432.3539,47398.5732
,730880,23473.4526,47349.8884
,730881,23398.2096,47350.1103
,730882,23282.8627,47324.2719
,730891,23309.7145,46603.9285
,730892,23227.4197,46551.4862
,730893,23247.5336,46504.5054
,730894,23220.1276,46412.3996
,730895,23344.9539,46419.2945
,730896,23521.2381,46462.8407
,730897,23621.3339,46465.4299
,730898,23699.5717,46341.7235
,730899,23763.9905,46389.5794
,731001,21032.5735,47063.265
,731002,21014.7948,46955.6385
,731012,21888.983,46999.1318
,731180,21860.0184,46749.1104
,731302,21542.7407,45952.9146
,731502,23324.9681,46112.9199
,731569,23147.9377,45761.1715
,731570,23273.413,45812.2088
,731571,23300.7697,45766.5263
,731572,23129.7303,45843.5525
,731624,24255.1027,46227.1129
,731625,24249.7623,46150.3112
,731628,24386.8163,46297.7625
,731681,24714.7338,46801.8437
,731682,24657.6903,46888.6556
,731683,24614.0527,46864.2497
,731684,24865.0575,46978.5098
,731686,24917.5699,47089.6039
,731687,25096.0044,46964.469
,731688,25093.157,47165.8141
,731689,25174.1375,47338.4311
,731690,25227.767,47249.7364
,731754,23616.5315,47438.2721
,731764,23933.5448,47473.9673
,731780,24377.9501,47813.0971
,731782,24588.3283,47679.0326
,731886,23692.5316,46664.3279
,731887,23612.3121,46542.9954
,731889,23548.7913,46583.8961
,731891,23239.3789,46622.5959
,731892,23142.9787,46586.9196
,731893,23162.0359,46504.5082
,731894,23124.4932,46412.1917
,731895,23363.429,46371.2237
,731896,23465.1716,46513.3599
,731897,23624.2642,46416.8183
,731898,23759.155,46316.3931
,731899,23766.2743,46425.949
,732005,21532.3716,46862.8599
,732012,21857.278,46973.5563
,732180,21882.8156,46749.1581
,732569,23116.721,45769.6895
,732570,23229.8236,45865.3427
,732571,23250.7843,45762.2503
,732572,23135.7062,45925.3194
,732624,24286.2517,46275.6744
,732625,24293.5641,46125.4633
,732628,24360.8163,46204.0984
,732681,24662.075,46778.7523
,732682,24709.1512,46911.3386
,732683,24609.2792,46963.7247
,732684,24822.5825,47056.5733
,732685,24975.0184,47000.863
,732686,24994.6675,47144.2941
,732687,25106.7579,47061.7772
,732688,25074.8624,47236.9563
,732689,25226.6691,47347.6232
,732690,25201.1502,47217.8181
,732764,24025.951,47413.5896
,732780,24405.265,47842.2391
,732782,24651.2902,47679.3964
,732786,24389.2852,47449.8861
,732787,24382.4773,47357.8771
,732788,24428.7752,47263.9439
,732886,23637.121,46660.3332
,732887,23663.2651,46544.2445
,732889,23501.5962,46610.7615
,732893,23230.5075,46446.356
,732894,23215.588,46371.1773
,732895,23469.1799,46374.5423
,732896,23550.9936,46495.3713
,732897,23639.3588,46382.8267
,732899,23764.8018,46474.1483
,733012,21819.5525,46973.5473
,733180,21909.3076,46804.9002
,733570,23177.2792,45910.5489
,733571,23171.262,45789.2442
,733681,24639.3766,46830.0545
,733682,24766.6866,46936.9605
,733683,24664.7297,46976.7251
,733684,24737.0931,47008.4171
,733685,24936.3679,47040.0436
,733686,25056.6883,47090.583
,733687,25001.3134,47053.4467
,733688,25103.8468,47216.2715
,733689,25227.6306,47385.5082
,733690,25180.093,47183.1905
,733780,24442.0353,47860.8876
,733782,24677.2609,47703.1058
,733786,24411.1122,47496.8267
,733787,24422.779,47391.6786
,733788,24496.1966,47281.5493
,733886,23639.5527,46602.5948
,733887,23698.9251,46536.69
,733889,23447.4373,46611.571
,733893,23173.5101,46446.3598
,733894,23137.4463,46371.1767
,734681,24691.9299,46853.3852
,734682,24818.1475,46959.6435
,734683,24641.5192,46935.9955
,734684,24793.8533,47003.573
,734688,25148.6466,47231.5399
,734689,25265.0054,47327.2314
,734690,25165.9896,47142.6773
,734780,24508.7107,47751.2898
,734782,24629.9665,47757.2571
,734786,24406.51,47563.2213
,734787,24485.0549,47419.2676
,734788,24576.4199,47286.4158
,734886,23693.336,46624.1362
,734889,23410.7217,46608.1068
,735688,25176.3246,47275.2758
,735689,25257.4708,47286.92
,735690,25186.9617,47092.8662
,735780,24481.3958,47738.0355
,735782,24593.6197,47743.7228
,735786,24354.9094,47636.4134
,735787,24547.7916,47397.6018
,735788,24552.264,47341.8893
,736688,25182.2354,47313.5579
,736689,25268.2547,47249.1158
,736690,25119.3525,47150.4204
,736780,24419.9727,47713.3974
,736786,24338.682,47544.4904
,750300,26840.1574,47500.5073
,750302,26859.7698,47407.6974
,750303,26789.5659,47371.992
,750304,26769.3048,47419.4603
,750305,26747.3814,47469.3507
,750306,26787.324,47481.2228
,750307,26702.2882,47508.2979
,750308,26711.9834,47553.0051
,750309,26691.7234,47600.5979
,750310,26751.4011,47631.3666
,750311,26800.3278,47552.0241
,750312,26630.1972,47351.2862
,750313,26707.8445,47347.9229
,750314,26650.5184,47262.3884
,750315,26585.5834,47612.6221
,750316,26608.7284,47554.7549
,750317,26565.7719,47509.615
,750318,26517.1764,47542.3727
,750319,26434.7409,47544.7019
,750320,26390.8248,47565.2704
,750321,26353.603,47525.7189
,750322,26328.2637,47468.1912
,750323,26303.6325,47416.3719
,750324,26278.2962,47358.8436
,750325,26373.8521,47351.5182
,750326,26424.6257,47373.108
,750327,26409.0232,47479.6832
,750328,26449.6003,47454.3869
,750329,26257.9255,47555.6799
,750330,26274.5308,47607.4472
,750331,26146.2608,47685.9558
,750332,26188.9647,47594.4005
,750333,26119.0291,47626.3503
,750334,26052.6942,47663.7333
,750335,25962.9389,47645.5102
,750336,26025.3348,47621.9201
,750337,26033.9848,47533.5516
,750338,25996.6347,47491.9531
,750341,26370.6871,47634.9589
,750357,26121.135,47963.1423
,750359,26057.7134,47926.8922
,750401,26051.8712,48431.3336
,750402,26047.0242,48389.3548
,750403,26087.2035,48392.3092
,750404,26124.9322,48353.5241
,750405,26088.1449,48323.8733
,750406,26180.9969,48280.9256
,750407,26166.2072,48326.9278
,750408,26264.2681,48341.6313
,750409,26256.4146,48294.5543
,750410,26264.2703,48251.9316
,750411,26287.7587,48202.1413
,750412,26313.1675,48168.2111
,750413,26289.4463,48154.9212
,750414,26298.7586,48105.6186
,750415,26359.0508,48138.9862
,750416,26396.6941,48166.8823
,750417,26459.497,48180.1042
,750418,26436.2142,48219.5152
,750419,26387.4128,48199.6327
,750420,26394.2126,48255.469
,750421,26354.5778,48289.8434
,750422,26345.3139,48339.1679
,750423,26309.0638,48372.8531
,750424,26376.6573,48382.9563
,750425,26370.7529,48443.3279
,750462,25854.0703,48451.5717
,750467,25897.5513,48205.3745
,750469,25854.4675,47796.8189
,750470,25978.9551,48133.4431
,750471,26059.2598,48173.9787
,750472,26099.9825,48134.2075
,750473,26130.8482,48106.9172
,750474,26133.2081,48037.8986
,750475,26193.0827,48058.3771
,750476,26176.4066,48130.5081
,750477,26134.3959,48189.6645
,750478,26127.0777,48230.3122
,750479,26051.3595,48229.2073
,750480,25980.2054,48202.659
,750481,25971.9103,48288.2616
,750482,26012.7294,48560.6518
,750483,26026.0805,48626.6996
,750484,25995.7654,48741.0586
,750485,26056.866,48669.5876
,750486,26083.8653,48625.6382
,750487,26094.3883,48565.6075
,750488,26123.1246,48520.6621
,750489,26163.9502,48506.6356
,750490,26210.7903,48545.1755
,750491,26263.7508,48635.0786
,750492,26204.1894,48675.055
,750493,26157.7312,48682.983
,750512,26550.7943,48391.9151
,750513,26532.9075,48424.4289
,751339,26282.0281,47739.7053
,751340,26283.3039,47686.4678
,751341,26363.1421,47691.1628
,751350,26587.3265,48018.9662
,751351,26541.1175,48002.0175
,751352,26479.0032,48031.5911
,751353,26421.6445,48018.6043
,751354,26394.4281,47966.454
,751355,26402.5851,47907.1745
,751356,26167.5743,47897.3843
,751357,26184.3663,47964.022
,751359,26022.0681,47921.9144
,751360,26055.8547,47871.0643
,751463,25855.1795,48578.2072
,751466,25804.3771,48534.2628
,751467,25842.254,48181.4528
,751468,25820.0215,48015.9199
,751469,25813.878,47950.3744
,751501,26604.8476,48154.7836
,751502,26675.3258,48061.9989
,751503,26701.401,48024.2606
,751504,26976.3626,48102.5204
,751506,26956.9953,48178.5369
,751507,26959.3083,48261.111
,751508,26575.7168,48237.1217
,751509,26600.5883,48299.7268
,751510,26553.1918,48343.3326
,751588,27155.144,47998.6092
,751589,27159.6447,47926.1584
,751590,27258.441,47998.4871
,751591,27211.9046,48042.7776
,751592,27306.5976,48063.025
,751593,27397.8376,48130.2289
,752339,26246.3923,47739.7715
,752340,26324.9622,47646.8717
,752341,26351.6896,47736.0282
,752350,26602.4665,47967.6478
,752351,26514.8245,48054.3352
,752352,26497.2477,47992.2135
,752353,26440.7177,47977.408
,752354,26371.0697,48003.2744
,752356,26225.8152,47873.8698
,752357,26219.1791,47985.8812
,752359,25970.7966,47918.4736
,752360,25987.2638,47819.6453
,752463,25847.01,48622.4658
,752466,25762.4725,48512.5522
,752467,25808.9582,48085.38
,752468,25862.4911,47960.1128
,752469,25777.6313,47767.6583
,752501,26670.3022,48200.8396
,752503,26747.8149,48002.783
,752504,26887.9516,48056.6893
,752507,26897.4562,48277.7137
,752508,26619.0711,48249.4252
,752509,26652.869,48322.4336
,752510,26616.1906,48358.2149
,752588,27089.3409,48007.5236
,752589,27127.3955,47923.6197
,752590,27304.3222,47968.6855
,752592,27363.8234,48032.5611
,752593,27444.2476,48110.6359
,753350,26560.3815,47954.7918
,753351,26491.9415,48106.7857
,753352,26498.0469,47941.2032
,753353,26456.5569,47932.3826
,753354,26323.0485,48030.4158
,753356,26272.4297,47876.4701
,753357,26250.6655,47940.2946
,753359,25929.5913,47862.3993
,753360,25927.1783,47812.6401
,753463,25882.6727,48648.605
,753466,25755.205,48609.4048
,753468,25947.8301,47993.3444
,753501,26708.787,48146.4773
,753503,26845.1743,48018.6469
,753504,26917.5501,47972.3657
,753507,26901.9943,48150.5942
,753508,26677.2007,48277.8752
,753588,27027.3684,48012.6959
,753589,27062.1158,47927.3994
,753590,27265.7538,47952.8651
,753592,27415.9767,48063.017
,754351,26462.0372,48096.2755
,754354,26367.0524,48045.8339
,754466,25799.7975,48617.4044
,754468,25880.5834,48051.0033
,754501,26788.5138,48075.3216
,754504,26949.7433,48009.8449
,754507,26847.4467,48097.6821
,754589,27005.1015,47941.8236
,760101,27371.1443,45806.8931
,760103,27507.4826,45899.0676
,760106,27347.1384,45911.1499
,760107,27354.7275,45992.9164
,760108,27527.842,46003.6087
,760109,27480.0326,46057.1575
,760110,27518.6719,46163.4778
,760111,27476.8408,46102.8894
,760112,27525.526,46208.5996
,760113,27505.3015,46315.543
,760114,27298.3645,46204.6463
,760115,27405.1234,46253.5833
,760116,27423.1355,46303.5679
,760117,27374.6321,46362.3104
,760118,27479.5105,46409.6729
,760119,27539.1217,46343.982
,760120,27558.1127,46280.7766
,760121,27646.601,46230.7511
,760122,27755.8654,46300.2597
,760123,27828.7046,46249.3149
,760124,27757.479,46255.2238
,760125,27679.6404,46184.4994
,760126,27647.2484,46137.8674
,760127,27739.1585,46213.0573
,760128,27775.6097,46176.4542
,760129,27832.678,46158.0688
,760130,27778.7946,46137.4261
,760131,27818.1838,46097.3565
,760132,27766.8999,46054.88
,760133,27717.9519,46030.4328
,760134,27787.7016,46010.4335
,760135,27843.4514,45996.1998
,760136,27790.5156,45972.2614
,760137,27658.8898,45966.9434
,760138,27699.0287,45925.6675
,760139,27777.4889,45930.7813
,760140,27697.612,45878.8221
,760141,27625.956,45873.4173
,760142,27684.2088,45831.8708
,760143,27752.4133,45858.5132
,760144,27782.5973,45860.8486
,760145,27837.1777,45840.6026
,760146,27905.398,45858.4212
,760147,27834.3093,45889.2607
,760148,27890.8603,45963.2934
,760149,27940.5223,45918.8774
,760150,28036.7352,45854.8447
,760151,28105.6724,45836.8121
,760152,28159.8551,45862.6245
,760153,28105.2584,45876.8566
,760154,28111.6059,45915.0644
,760155,28104.3204,45956.2906
,760156,28027.7298,45956.3748
,760157,28086.0005,45992.8957
,760158,28134.2485,46013.8906
,760159,28078.9829,46056.4566
,760160,28002.8897,46014.6393
,760161,27979.3369,46055.7437
,760162,27897.5443,46085.503
,760165,27829.205,46385.8686
,760166,27809.4808,46442.4891
,760167,27892.9358,46478.8648
,760170,27939.7899,46532.245
,760171,27867.9544,46512.4115
,760172,27752.0992,46477.569
,760173,27755.4086,46529.0054
,760174,27846.4893,46565.4034
,760175,27905.3696,46588.3766
,760201,28520.6139,45819.377
,760202,28446.7766,45821.2612
,760203,28386.2693,45827.1084
,760204,28275.6973,45826.4628
,760205,28332.7483,45865.9343
,760206,28385.5083,45884.9448
,760207,28426.9748,45883.289
,760208,28478.641,45860.4525
,760209,28487.1455,45901.0897
,760210,28617.5621,45894.2516
,760211,28553.4734,45940.8886
,760212,28458.4783,45944.8261
,760213,28357.7788,45948.0481
,760214,28334.1144,45907.5527
,760215,28259.5775,45958.5361
,760216,28342.7357,45998.7281
,760217,28333.872,46037.6539
,760218,28324.8442,46075.3565
,760219,28315.7012,46114.4135
,760220,28214.2732,46147.5704
,760221,28304.135,46158.7402
,760222,28267.8011,46193.2634
,760223,28254.1864,46230.5636
,760224,28209.9846,46259.6823
,760225,28277.5935,46282.3796
,760226,28316.5452,46236.1981
,760227,28370.1525,46308.2353
,760228,28467.8893,46337.843
,760229,28431.9829,46290.7967
,760230,28367.4873,46253.6684
,760231,28418.4956,46197.8342
,760232,28455.2543,46256.2878
,760233,28538.7303,46294.8691
,760234,28512.0171,46229.0417
,760235,28592.3042,46227.6873
,760236,28632.1386,46208.5374
,760237,28623.2065,46129.5915
,760238,28667.7163,46071.5906
,760239,28708.6715,46145.1175
,760240,28673.3353,46046.063
,760241,28645.9582,45982.0883
,760242,28749.3746,46047.0801
,760243,28813.3333,46137.0015
,760244,28883.5248,46161.4535
,760245,28978.8162,46249.9067
,760246,29043.0136,46310.5749
,760247,28973.816,46300.2855
,760248,29007.6224,46373.5623
,760249,28949.6855,46327.1419
,760250,28929.7822,46359.2018
,760251,28897.9138,46272.7124
,760252,28871.9129,46265.9265
,760253,28832.0175,46308.7918
,760254,28808.5164,46258.3893
,760255,28820.2666,46224.9291
,760256,28741.2214,46200.2823
,760257,28681.7428,46252.6536
,760258,28721.7591,46317.7473
,760259,28628.3297,46298.3225
,760260,28663.0297,46353.3312
,760261,28588.4418,46334.7759
,760262,28651.2771,46386.7879
,760263,28644.6223,46429.1236
,760264,28577.0239,46397.1877
,760265,28596.4122,46470.0504
,760266,28612.7501,46522.0628
,760267,28669.4594,46522.646
,760268,28688.5948,46545.7489
,760269,28780.1553,46535.541
,760270,28741.5885,46568.267
,760271,28785.172,46608.6539
,760272,28703.7143,46643.0484
,760273,28707.5925,46597.4631
,760274,28636.6933,46572.394
,760275,28597.8144,46605.578
,760276,28502.9448,46612.6661
,760277,28409.0859,46623.2326
,760278,28546.2175,46666.9889
,760279,28452.4522,46673.4505
,760280,28404.6205,46697.3507
,760281,28465.3904,46738.9098
,760282,28568.2781,46788.0201
,760283,28663.6361,46797.7676
,760284,28613.1659,46820.0742
,760285,28674.8001,46846.7483
,760286,28603.8191,46857.6112
,760287,28495.4919,46811.9242
,760288,28466.8356,46838.2563
,760289,28632.8699,46911.3977
,760291,28379.5217,46384.8181
,760292,28405.9458,46491.2445
,760293,28477.0397,46423.7353
,760296,28242.8683,46343.8989
,760297,28229.2964,46387.2305
,760298,28195.0943,46389.276
,760299,28139.3712,46445.3695
,760302,28707.3522,45751.4732
,760303,28751.0168,45777.3572
,760304,28777.7067,45804.6354
,760305,28679.6491,45843.473
,760306,28771.1218,45867.6229
,760308,28805.8575,45883.6419
,760309,28808.9468,46010.4345
,760310,28865.6693,46008.5241
,760311,28834.2734,45921.8161
,760312,28886.0553,45922.6225
,760314,28938.597,45939.1045
,760320,28900.1699,45686.075
,760321,28913.6519,45623.766
,760322,28836.5955,45607.7121
,760323,28885.0445,45546.3128
,760324,28966.054,45599.6489
,760325,28982.326,45663.4573
,760326,29015.0474,45698.0104
,760327,29010.231,45755.5151
,760328,29083.7326,45723.2765
,760329,29034.9043,45780.9648
,760330,29030.0785,45851.7758
,760331,29083.3602,45815.451
,760332,29129.3291,45799.3871
,760343,29176.3166,45655.3682
,760344,29222.4628,45640.4518
,760345,29196.5803,45579.129
,760346,29140.6972,45577.2966
,760349,29120.9698,45320.1434
,760350,29219.729,45247.8389
,760351,29196.7113,45352.8259
,760352,29289.835,45356.5003
,760353,29324.062,45320.5345
,760354,29325.3543,45281.6889
,760355,29282.5122,45239.4706
,760356,29350.6821,45229.115
,760357,29410.6746,45295.1453
,760358,29407.4803,45399.562
,760359,29378.1128,45462.2825
,760360,29376.2996,45497.4765
,760361,29401.0454,45562.4155
,760362,29288.1894,45582.7363
,760363,29322.9009,45626.5715
,760364,29257.8543,45642.1594
,760365,29321.3615,45664.4795
,760366,29390.0999,45619.3047
,760367,29313.6831,45702.737
,760386,29463.9457,45634.9409
,760387,29553.58,45697.5458
,760388,29523.8126,45655.1529
,760389,29636.1012,45700.1083
,760390,29678.7674,45660.6114
,760391,29764.1862,45688.7975
,760392,29767.4401,45603.6695
,760393,29689.8805,45583.4918
,760394,29651.9201,45623.0231
,760395,29547.1353,45620.4306
,760396,29526.6923,45566.2535
,760397,29582.7473,45513.9134
,760398,29469.5118,45490.6386
,760399,29531.9133,45474.1327
,760401,29532.4009,45419.6647
,760402,29552.0456,45366.1378
,760403,29695.3851,45408.995
,760404,29649.8759,45369.1373
,760405,29775.5493,45398.2549
,760406,29778.8314,45313.1109
,760407,29652.7334,45295.0882
,760408,29681.4,45333.4
,760409,29552.9394,45327.8974
,760410,29475.1655,45344.0378
,760411,29567.5308,45276.8046
,760412,29518.303,45253.5455
,760413,29459.3869,45195.0208
,760415,29396.7993,45133.15
,760416,29420.4098,45054.6699
,760419,29556.2472,45060.8258
,760423,29668.7486,44956.2679
,760425,29670.1646,44909.7663
,760427,29644.0406,44870.6942
,760433,29555.1824,44742.7294
,760435,29553.8199,44789.2226
